source_file,page_num,type,term,definition,canonical_id,raw_text,confidence
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,21,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,21,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,22,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,22,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 22",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,22,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,22,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,22,term_definition,The FTA shall,"a. Draw up a report to record seized goods and reasons for seizure;
b. Provide a copy of the report to the owner, and if it is not possible to notify the
owner, any Person specified in Paragraph (b) or (c) of Clause (3) of Article (18)
above shall be notified;
c. Notify the goods owner, and if it is not possible to notify the owner, notify any",the_fta_shall,"The FTA shall : a. Draw up a report to record seized goods and reasons for seizure;
b. Provide a copy of the report to the owner, and if it is not possible to notify the
owner, any Person specified in Paragraph (b) or (c) of Clause (3) of Article (18)
above shall be notified;
c. Notify the goods owner, and if it is not possible to notify the owner, notify any",0.98
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,22,term_definition,He shall submit to the FTA evidence proving that,"1. He owns the seized goods; and
2. He has paid the full Tax, administrative fines and expenses related to such
seized goods.",he_shall_submit_to_the_fta_evidence_proving_that,"He shall submit to the FTA evidence proving that : 1. He owns the seized goods; and
2. He has paid the full Tax, administrative fines and expenses related to such
seized goods.",0.98
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,23,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,23,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 23",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,23,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,23,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,24,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,24,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 24",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,24,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,24,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,24,term_definition,"Tax offences in return for the payment of the
following amounts","a. The full Due Tax and administrative fines, plus an amount equivalent to (75%)
seventy five percent of the tax amount evaded, pertaining to the offences set
forth in Clause (2) of Article (25) of the Decree-Law;
b. The full Due Tax and administrative fines, plus an amount equivalent to (75%)
seventy five percent of the tax amount evaded, if any, pertaining to the offence of
deliberate abstention from paying the administrative fines set forth in Clause (3)
of Article (25) of the Decree-Law; or
c. An amount of (AED 200,000) two hundred thousand dirhams for offences set
forth in Clause (4) of Article (25) of the Decree-Law. If any of such offences causes
a Tax Evasion or leads to the facilitation or concealment thereof, the conciliation
shall be made by paying the consideration shown in Clause (a) above.
5. If more than one action of the actions set out in Clause (4) of Article (25) of the",tax_offences_in_return_for_the_payment_of_the_following_amounts,"Tax offences in return for the payment of the
following amounts : a. The full Due Tax and administrative fines, plus an amount equivalent to (75%)
seventy five percent of the tax amount evaded, pertaining to the offences set
forth in Clause (2) of Article (25) of the Decree-Law;
b. The full Due Tax and administrative fines, plus an amount equivalent to (75%)
seventy five percent of the tax amount evaded, if any, pertaining to the offence of
deliberate abstention from paying the administrative fines set forth in Clause (3)
of Article (25) of the Decree-Law; or
c. An amount of (AED 200,000) two hundred thousand dirhams for offences set
forth in Clause (4) of Article (25) of the Decree-Law. If any of such offences causes
a Tax Evasion or leads to the facilitation or concealment thereof, the conciliation
shall be made by paying the consideration shown in Clause (a) above.
5. If more than one action of the actions set out in Clause (4) of Article (25) of the",0.98
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,25,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,25,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 25",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,25,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,25,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,25,term_definition,The report must include the following,"a. Data of the accused or convict;
b. A description of charges attributed to the accused or convict, date and place of
their occurrence and articles of law applicable thereto;
c. Amount of Tax and administrative fines payable; and",the_report_must_include_the_following,"The report must include the following : a. Data of the accused or convict;
b. A description of charges attributed to the accused or convict, date and place of
their occurrence and articles of law applicable thereto;
c. Amount of Tax and administrative fines payable; and",0.98
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,26,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,26,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 26",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,26,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,26,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,27,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,27,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 27",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,27,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,27,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,28,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,28,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 28",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,28,citation,,,74_2023_74_2023,No. (74) of 2023,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,28,citation,,,28_2022_28_2022,No. (28) of 2022,0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,29,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022",0.95
Cabinet Resolution No. (74) of 2023 on the Executive Regulations of Federal Decree-Law No. (28) of 2022 on Tax Procedures.pdf,29,citation,,,cabinet_resolution_federal_74_2023,"Cabinet Resolution No. (74) of 2023, on the Executive Regulations of Federal Decree-Law No. (28) of 2022 29",0.95
